time_date-string,SLA_MP-median,glacier_area_km2,glacier_glims_id,glacier_name,weight_velocity,weight_class,LS_weight_final,SLA_unweighted_20day,SLA_weighted_20day,date,meanNIR,MODIS_weight_final,meanNIR_unweighted_7day,meanNIR_weighted_7day
2017-08-03,3039.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,3057.0,3059.2839,2017-08-03,0.4655,0.6836,0.4826,0.4679
2017-08-03,3001.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,3057.0,3059.2839,2017-08-03,0.4655,0.6836,0.4826,0.4679
2017-08-08,3137.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,3078.75,3078.75,2017-08-08,0.4282,0.4372,0.4178,0.4304
2017-09-04,3285.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,3269.1667,3263.9169,2017-09-04,0.3247,0.9294,0.3157,0.3261
2017-09-20,3361.0,19.8134732334852,G043291E42928N,Agashtan,1.0,0.97,0.979,3306.0,3307.4728,2017-09-20,0.2861,0.9002,0.3316,0.3002
2017-10-06,2731.0,19.8134732334852,G043291E42928N,Agashtan,0.9967857142857144,1.0,0.999,3005.6667,2913.652,2017-10-06,0.6878,0.7176,0.624,0.6339
2018-05-02,2398.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,2831.5,2715.1173,2018-05-02,0.6789,0.8068,0.6504,0.6699
2018-06-14,2866.0,19.8134732334852,G043291E42928N,Agashtan,0.7,1.0,0.91,2945.6667,2886.9349,2018-06-14,0.5976,0.335,0.5728,0.5874
2018-09-02,3391.0,19.8134732334852,G043291E42928N,Agashtan,1.0,0.25,0.475,3299.0,3301.914,2018-09-02,0.2782,0.2692,0.2954,0.3018
2018-10-07,2993.0,19.8134732334852,G043291E42928N,Agashtan,0.995,1.0,0.9985,3146.25,3146.1177,2018-10-07,0.5809,0.5084,0.6384,0.6031
2019-05-30,2547.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,2599.25,2573.4487,2019-05-30,0.6489,0.4456,0.5993,0.6201
2019-07-29,3111.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,3207.6667,3172.6667,2019-07-29,0.3931,0.4065,0.4036,0.3955
2019-08-09,3265.0,19.8134732334852,G043291E42928N,Agashtan,0.1,1.0,0.73,3227.4,3247.1214,2019-08-09,0.362,0.7285,0.362,0.362
2019-08-13,3291.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,3227.25,3250.0014,2019-08-13,0.3743,0.2076,0.3478,0.3338
2019-08-23,3407.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,3401.6667,3394.7203,2019-08-23,0.2817,0.5554,0.2851,0.2821
2019-10-17,3011.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,3092.0,3089.2879,2019-10-17,0.5977,0.3831,0.6121,0.6219
2020-05-14,2519.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,2778.6667,2750.1667,2020-05-14,0.7993,0.7177,0.7973,0.7978
2020-06-08,2688.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,2857.0,2818.657,2020-06-08,0.6076,0.6152,0.6408,0.6393
2020-06-08,2812.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,2857.0,2818.657,2020-06-08,0.6076,0.6152,0.6408,0.6393
2020-07-03,2965.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,2970.75,2985.0979,2020-07-03,0.502,0.4933,0.502,0.502
2020-07-28,3207.0,19.8134732334852,G043291E42928N,Agashtan,1.0,1.0,1.0,3194.0,3199.5823,2020-07-28,0.3787,0.3631,0.3787,0.3787
2020-08-07,3349.0,19.8134732334852,G043291E42928N,Agashtan,0.94,1.0,0.982,3243.0,3260.9388,2020-08-07,0.3184,0.2218,0.3374,0.3499
