time_date-string,SLA_MP-median,glacier_area_km2,glacier_glims_id,glacier_name,weight_velocity,weight_class,LS_weight_final,SLA_unweighted_20day,SLA_weighted_20day,date,meanNIR,MODIS_weight_final,meanNIR_unweighted_7day,meanNIR_weighted_7day
2018-08-22,3014.0,39.41055599326499,G043100E43030N,Bezengi,1.0,0.4822000000000003,0.6375,3324.5714,3331.7488,2018-08-22,0.2999,0.8039,0.3222,0.3105
2018-09-02,3570.0,39.41055599326499,G043100E43030N,Bezengi,1.0,0.1077999999999997,0.3755,3459.8,3518.4789,2018-09-02,0.2408,0.2496,0.2538,0.2498
2018-09-12,3271.0,39.41055599326499,G043100E43030N,Bezengi,1.0,0.8740000000000003,0.9118,3305.6667,3337.8741,2018-09-12,0.4173,0.3152,0.4042,0.3913
2018-10-07,2770.0,39.41055599326499,G043100E43030N,Bezengi,0.9,1.0,0.97,2998.0,2990.3098,2018-10-07,0.4044,0.4297,0.445,0.4342
2018-10-27,3416.0,39.41055599326499,G043100E43030N,Bezengi,1.0,0.8331999999999998,0.8832,3275.0,3274.0013,2018-10-27,0.5964,0.5014,0.5169,0.5351
2019-05-30,2750.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,2736.6667,2738.1171,2019-05-30,0.5505,0.6341,0.5162,0.529
2019-07-29,3446.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,3375.5,3305.8855,2019-07-29,0.3388,0.3223,0.3695,0.3895
2019-08-13,3467.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,3322.6667,3386.1792,2019-08-13,0.3201,0.227,0.3074,0.303
2019-09-12,3010.0,39.41055599326499,G043100E43030N,Bezengi,0.1074999999999999,1.0,0.7322,3399.6,3116.0427,2019-09-12,0.4273,0.4902,0.3636,0.3881
2019-09-22,2329.0,39.41055599326499,G043100E43030N,Bezengi,0.1,1.0,0.73,2790.6667,2817.4364,2019-09-22,0.5959,0.2704,0.5201,0.4465
2019-10-17,2931.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,2940.6,2931.7555,2019-10-17,0.3435,0.3001,0.3698,0.3778
2020-05-14,2708.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,2738.5,2738.5,2020-05-14,0.6178,0.6395,0.6177,0.6177
2020-05-19,2769.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,2738.5,2738.5,2020-05-19,0.5264,0.2558,0.5264,0.5264
2020-06-08,2891.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,2922.3333,2936.7561,2020-06-08,0.5008,0.7395,0.5406,0.5323
2020-06-28,3122.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,3131.4,3135.6384,2020-06-28,0.4637,0.2346,0.46,0.4516
2020-07-03,3145.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,3129.0,3134.6224,2020-07-03,0.4147,0.5807,0.4492,0.4243
2020-08-27,3306.0,39.41055599326499,G043100E43030N,Bezengi,0.1,1.0,0.73,3347.2857,3388.2071,2020-08-27,0.3593,0.7531,0.4054,0.3862
2020-08-27,3050.0,39.41055599326499,G043100E43030N,Bezengi,1.0,0.7995999999999998,0.8597,3329.8333,3374.2977,2020-08-27,0.3593,0.7531,0.4054,0.3862
2020-09-01,3546.0,39.41055599326499,G043100E43030N,Bezengi,0.1119999999999999,1.0,0.7336,3292.2,3334.2279,2020-09-01,0.2669,0.4917,0.2879,0.2887
2020-09-16,3645.0,39.41055599326499,G043100E43030N,Bezengi,0.1,1.0,0.73,3465.0,3514.2625,2020-09-16,0.2658,0.2307,0.2481,0.2454
2020-09-21,3591.0,39.41055599326499,G043100E43030N,Bezengi,0.94,1.0,0.982,3441.8,3508.6275,2020-09-21,0.2337,0.6678,0.2299,0.2373
2020-10-16,3331.0,39.41055599326499,G043100E43030N,Bezengi,0.1,0.9784,0.7149,2885.6667,2885.3323,2020-10-16,0.2844,0.3027,0.2803,0.2837
2021-05-14,2686.0,39.41055599326499,G043100E43030N,Bezengi,0.3385000000000001,1.0,0.8016,3317.0,2874.9976,2021-05-14,0.6082,0.2054,0.6174,0.6203
2021-06-23,2859.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,2858.75,2854.0365,2021-06-23,0.4201,0.279,0.4245,0.4252
2021-07-13,3113.0,39.41055599326499,G043100E43030N,Bezengi,0.58,0.2145999999999998,0.3242,3129.0,3102.5015,2021-07-13,0.3941,0.7225,0.3802,0.3888
2021-07-13,3150.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,3143.3333,3109.6788,2021-07-13,0.3941,0.7225,0.3802,0.3888
2021-07-18,3102.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,3188.0,3128.2244,2021-07-18,0.3268,0.3024,0.364,0.3612
2021-07-29,3017.0,39.41055599326499,G043100E43030N,Bezengi,0.638125,0.8925999999999996,0.8163,3272.75,3219.1549,2021-07-29,0.3897,0.7173,0.3537,0.3782
2021-09-01,3571.0,39.41055599326499,G043100E43030N,Bezengi,0.7150000000000001,0.5356000000000003,0.5894,3408.0,3397.4639,2021-09-01,0.2609,0.412,0.3422,0.3304
2021-09-15,3790.0,39.41055599326499,G043100E43030N,Bezengi,0.1,0.5890000000000003,0.4423,3355.0,3292.4231,2021-09-15,0.3895,0.7998,0.3895,0.3895
2021-10-26,3342.0,39.41055599326499,G043100E43030N,Bezengi,0.1,0.8493999999999997,0.6246,2973.0,2934.4517,2021-10-26,0.5047,0.3854,0.4533,0.4841
2022-05-13,2529.0,39.41055599326499,G043100E43030N,Bezengi,0.1,1.0,0.73,3191.75,3045.5366,2022-05-13,0.6611,0.8727,0.6872,0.67
2022-07-07,3006.0,39.41055599326499,G043100E43030N,Bezengi,1.0,0.3136000000000001,0.5195,3101.125,3111.882,2022-07-07,0.4067,0.7574,0.4552,0.4306
2022-07-28,3414.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,3410.0,3398.764,2022-07-28,0.3415,0.2779,0.3623,0.3586
2022-08-01,3330.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,3627.2,3433.5578,2022-08-01,0.31,0.7698,0.3282,0.3164
2022-08-17,3514.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,3662.1667,3536.9644,2022-08-17,0.2576,0.7665,0.2659,0.2587
2022-08-17,3573.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,3496.0,3512.0026,2022-08-17,0.2576,0.7665,0.2659,0.2587
2022-08-24,3397.0,39.41055599326499,G043100E43030N,Bezengi,1.0,0.1,0.37,3618.0,3578.6738,2022-08-24,0.24,0.7723,0.286,0.2594
2022-09-11,3474.0,39.41055599326499,G043100E43030N,Bezengi,0.2199999999999999,1.0,0.766,3317.1429,3238.5618,2022-09-11,0.3036,0.6813,0.3424,0.3313
2022-09-16,2927.0,39.41055599326499,G043100E43030N,Bezengi,0.1,1.0,0.73,3248.5714,3193.7742,2022-09-16,0.4187,0.4486,0.3904,0.3825
2022-09-18,2987.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,3085.0,2988.1369,2022-09-18,0.3622,0.7973,0.3904,0.3825
2023-05-04,2394.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,2513.0,2493.4817,2023-05-04,0.7688,0.8982,0.7324,0.7437
2023-05-09,2563.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,2507.5,2492.7384,2023-05-09,0.7266,0.4152,0.7113,0.7103
2023-05-16,2491.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,2584.4,2560.6711,2023-05-16,0.7694,0.8005,0.742,0.7487
2023-06-23,2863.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,2907.8333,2899.8542,2023-06-23,0.5795,0.4201,0.53,0.5201
2023-06-28,2929.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,2950.4286,2949.6449,2023-06-28,0.5202,0.5543,0.5201,0.5086
2023-07-03,3092.0,39.41055599326499,G043100E43030N,Bezengi,0.235,1.0,0.7705,2950.4286,2949.6449,2023-07-03,0.4636,0.6753,0.4673,0.4727
2023-07-03,2963.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,2965.0,2969.9697,2023-07-03,0.4636,0.6753,0.4673,0.4727
2023-07-13,3094.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,3070.8,3078.5927,2023-07-13,0.4543,0.4426,0.5272,0.515
2023-07-27,3180.0,39.41055599326499,G043100E43030N,Bezengi,0.25,1.0,0.775,3148.625,3149.6147,2023-07-27,0.3737,0.936,0.5144,0.4576
2023-08-03,3217.0,39.41055599326499,G043100E43030N,Bezengi,1.0,0.1,0.37,3323.6667,3319.0025,2023-08-03,0.376,0.6236,0.3601,0.3553
2023-08-17,3446.0,39.41055599326499,G043100E43030N,Bezengi,0.895,0.8566,0.8681,3497.4,3454.6838,2023-08-17,0.3544,0.27,0.2941,0.3003
2023-08-20,3358.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,3507.0,3478.6089,2023-08-20,0.3024,0.7939,0.306,0.3022
2023-08-27,3514.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,3476.5714,3473.6549,2023-08-27,0.2889,0.4956,0.2983,0.2813
2023-08-27,3506.0,39.41055599326499,G043100E43030N,Bezengi,1.0,0.1,0.37,3465.7143,3464.2059,2023-08-27,0.2889,0.4956,0.2983,0.2813
2023-09-01,3515.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,3483.8,3487.1997,2023-09-01,0.262,0.7618,0.279,0.2645
2023-09-11,2845.0,39.41055599326499,G043100E43030N,Bezengi,0.2875,1.0,0.7862,3166.6,3197.2418,2023-09-11,0.4545,0.4652,0.5156,0.509
2023-09-16,3090.0,39.41055599326499,G043100E43030N,Bezengi,0.865,1.0,0.9595,3021.4,2993.4424,2023-09-16,0.3494,0.2623,0.4198,0.4268
2023-09-20,3013.0,39.41055599326499,G043100E43030N,Bezengi,1.0,0.1,0.37,3073.5714,3053.3851,2023-09-20,0.355,0.5525,0.3961,0.3916
2023-10-07,2977.0,39.41055599326499,G043100E43030N,Bezengi,0.5049999999999999,1.0,0.8515,3174.8889,3062.0423,2023-10-07,0.3401,0.4569,0.3522,0.3707
2023-10-14,2820.0,39.41055599326499,G043100E43030N,Bezengi,1.0,0.1,0.37,2918.25,2839.9529,2023-10-14,0.4531,0.3398,0.4038,0.428
2024-06-02,2995.0,39.41055599326499,G043100E43030N,Bezengi,1.0,0.1,0.37,2890.5,2876.1871,2024-06-02,0.612,0.3973,0.5467,0.5256
2024-06-02,2894.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,2909.5,2895.0146,2024-06-02,0.612,0.3973,0.5467,0.5256
2024-06-17,3074.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,3018.1667,3050.6652,2024-06-17,0.418,0.5708,0.4631,0.4448
2024-06-19,3110.0,39.41055599326499,G043100E43030N,Bezengi,0.1,1.0,0.73,2989.25,2998.1653,2024-06-19,0.4523,0.2743,0.4177,0.4103
2024-06-22,3066.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,3003.8571,3005.9636,2024-06-22,0.3828,0.5768,0.3993,0.4042
2024-06-27,2894.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,3052.0,3014.9981,2024-06-27,0.5395,0.5372,0.4752,0.4795
2024-06-27,2911.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,3048.8571,3001.2767,2024-06-27,0.5395,0.5372,0.4752,0.4795
2024-07-04,3067.0,39.41055599326499,G043100E43030N,Bezengi,1.0,0.1,0.37,3120.6667,2987.6115,2024-07-04,0.3667,0.6804,0.3862,0.3795
2024-07-29,3138.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,3374.8333,3319.0269,2024-07-29,0.3534,0.2857,0.3655,0.3583
2024-08-14,3514.0,39.41055599326499,G043100E43030N,Bezengi,0.1,1.0,0.73,3490.1111,3523.0714,2024-08-14,0.306,0.3239,0.2797,0.2633
2024-09-30,3226.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,3041.6667,3043.7046,2024-09-30,0.2902,0.6502,0.3782,0.3482
2024-09-30,3034.0,39.41055599326499,G043100E43030N,Bezengi,1.0,0.1,0.37,2994.25,2986.819,2024-09-30,0.2902,0.6502,0.3782,0.3482
2024-10-05,2865.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,3027.0,3015.8693,2024-10-05,0.4109,0.5967,0.4367,0.4173
2024-10-10,3158.0,39.41055599326499,G043100E43030N,Bezengi,0.1,0.9411999999999998,0.6888,2977.25,2947.1722,2024-10-10,0.2933,0.3806,0.4156,0.4048
2025-05-05,2562.0,39.41055599326499,G043100E43030N,Bezengi,1.0,0.1,0.37,2527.0,2527.0,2025-05-05,0.746,0.5541,0.7471,0.7471
2025-05-25,2706.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,2679.3333,2679.3333,2025-05-25,0.6393,0.5565,0.6897,0.6873
2025-06-04,2741.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,2765.8571,2755.0783,2025-06-04,0.6582,0.526,0.6088,0.6333
2025-06-06,2764.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,2775.8333,2767.0195,2025-06-06,0.6291,0.5877,0.595,0.6053
2025-06-24,2855.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,2865.2,2860.1831,2025-06-24,0.5716,0.3671,0.5479,0.5317
2025-07-08,3092.0,39.41055599326499,G043100E43030N,Bezengi,0.1,1.0,0.73,2987.0,3015.0134,2025-07-08,0.4919,0.2416,0.4603,0.4465
2025-07-14,3007.0,39.41055599326499,G043100E43030N,Bezengi,0.9475,1.0,0.9842,3036.5,3064.4306,2025-07-14,0.4027,0.2901,0.419,0.4296
2025-07-24,3150.0,39.41055599326499,G043100E43030N,Bezengi,0.4449999999999999,1.0,0.8335,3148.2222,3172.889,2025-07-24,0.3525,0.2537,0.3963,0.4104
2025-07-24,3169.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,3200.0,3245.7256,2025-07-24,0.3525,0.2537,0.3963,0.4104
2025-07-31,3021.0,39.41055599326499,G043100E43030N,Bezengi,0.86125,0.1,0.3284,3290.6,3282.6742,2025-07-31,0.312,0.5686,0.3623,0.3514
2025-08-17,3278.0,39.41055599326499,G043100E43030N,Bezengi,0.1,1.0,0.73,3421.3333,3473.6761,2025-08-17,0.363,0.541,0.3376,0.3422
2025-10-03,2917.0,39.41055599326499,G043100E43030N,Bezengi,1.0,0.1,0.37,2874.5,2876.9006,2025-10-03,0.5255,0.286,0.4943,0.4731
2025-10-04,2902.0,39.41055599326499,G043100E43030N,Bezengi,1.0,1.0,1.0,2874.5,2876.9006,2025-10-04,0.4141,0.3571,0.4943,0.4731
