system:index,CLOUD_COVER,SLA_MP-mean,SLA_MP-median,SLA_MP-stdDev,SLA_MP-totalCount,SLA_MP-totalMax,SLA_MP-totalMin,area_glacier,area_ice,area_noSnow,area_snow,area_unknown,dem_info,glacier_anlys_id,glacier_area_km2,glacier_glims_id,glacier_name,glacier_zmax_m,glacier_zmin_m,otsu,percent_DCAF,percent_IEAF,percent_NSCAF,percent_SCAF,percent_classified,percent_data,scene_count,solar_azimuth_angle,solar_zenith_angle,spacecraft,time_date-string,time_millis,time_xlsx,.geo
2_1_1_2_LE07_172030_20000726,13.0,3691.0,3741.0,121.4,1366,3881.968505859375,3452.2529296875,9426791.66011348,2832115.0,5184651.0,1307554.0,2792536.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,3.28,43.62,79.86,20.14,68.87,100.08,1,133.7,30.7,LANDSAT_7,2000-07-26,964597605088,36733.32413194444,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_171030_20000727,14.0,3757.0,3738.0,139.7,3163,4041.252197265625,3455.6181640625,9426791.66011348,3153008.0,3280896.0,5500191.0,503654.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4922.0,1.44,35.91,37.36,62.64,93.15,100.08,1,128.9,32.8,LANDSAT_5,2000-07-27,964682789371,36734.310057870374,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20000812,32.0,4010.0,3993.0,195.5,2503,4430.56396484375,3707.78515625,9426791.66011348,4245129.0,4565128.0,4372553.0,347060.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4924.0,3.49,47.5,51.08,48.92,94.81,99.85,1,133.8,36.0,LANDSAT_5,2000-08-12,966065216366,36750.31037037037,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20000819,24.0,3950.0,3933.0,161.1,2002,4373.46533203125,3706.840576171875,9426791.66011348,3174616.0,3351993.0,4806534.0,1126214.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,2.17,38.91,41.09,58.91,86.55,97.4,1,136.3,37.7,LANDSAT_5,2000-08-19,966670395400,36757.31475694444,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20000820,24.0,3932.0,3940.0,90.8,760,4074.0390625,3744.16455078125,9426791.66011348,1904684.0,3844253.0,693158.0,4747330.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4734.0,20.81,41.98,84.72,15.28,48.13,63.38,1,141.3,36.4,LANDSAT_7,2000-08-20,966757224760,36758.31972222222,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_171030_20000905,9.0,3559.0,3532.0,184.2,1254,5379.55810546875,3447.907470703125,9426791.66011348,1361231.0,5021223.0,1266160.0,2997358.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,1.65,21.65,79.86,20.14,66.7,100.08,1,146.8,41.0,LANDSAT_7,2000-09-05,968139609118,36774.31954861111,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_172030_20000912,3.0,3489.0,3416.0,369.4,1059,5515.78857421875,3354.33544921875,9426791.66011348,1106595.0,4523470.0,1957699.0,2803571.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,2.59,17.07,69.79,30.21,68.75,100.08,1,149.1,43.2,LANDSAT_7,2000-09-12,968744772910,36781.323749999996,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_172030_20000920,5.0,3333.0,3335.0,82.0,1859,3527.358154296875,3116.85888671875,9426791.66011348,377310.0,483499.0,7593390.0,1207852.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,1.31,4.67,5.99,94.01,85.68,100.08,1,147.7,47.0,LANDSAT_5,2000-09-20,969435228308,36789.31513888889,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20001007,59.0,4145.0,4140.0,56.6,521,4262.90478515625,4045.04736328125,9426791.66011348,170760.0,198180.0,8216624.0,869937.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,0.33,2.03,2.36,97.64,89.26,91.32,1,156.1,51.7,LANDSAT_7,2000-10-07,970904386199,36806.31928240741,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_172030_20001014,26.0,5240.0,5476.0,536.3,275,5606.24072265625,4081.336669921875,9426791.66011348,26414.0,26414.0,3801629.0,5456698.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,0.0,0.69,0.69,99.31,40.61,42.15,1,157.7,54.1,LANDSAT_7,2000-10-14,971509541874,36813.3233912037,"{""type"":""MultiPoint"",""coordinates"":[]}"
