system:index,CLOUD_COVER,SLA_MP-mean,SLA_MP-median,SLA_MP-stdDev,SLA_MP-totalCount,SLA_MP-totalMax,SLA_MP-totalMin,area_glacier,area_ice,area_noSnow,area_snow,area_unknown,dem_info,glacier_anlys_id,glacier_area_km2,glacier_glims_id,glacier_name,glacier_zmax_m,glacier_zmin_m,otsu,percent_DCAF,percent_IEAF,percent_NSCAF,percent_SCAF,percent_classified,percent_data,scene_count,solar_azimuth_angle,solar_zenith_angle,spacecraft,time_date-string,time_millis,time_xlsx,.geo
2_1_1_2_LE07_171030_20000617,3.0,3552.0,3572.0,129.8,408,3811.6474609375,3336.255615234375,1.2477128238544164E7,1186369.0,3978187.0,850990.0,7420479.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,5199.0,0.67,24.57,82.38,17.62,38.7,100.27,1,131.2,26.6,LANDSAT_7,2000-06-17,961227673490,36694.320289351854,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20000703,66.0,3529.0,3494.0,127.1,795,3837.83349609375,3303.495361328125,1.2477128238544164E7,1411881.0,2855585.0,1974347.0,7419723.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4816.0,2.38,29.23,59.12,40.88,38.71,99.39,1,130.4,27.4,LANDSAT_7,2000-07-03,962610060313,36710.320138888885,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_172030_20000710,9.0,3391.0,3370.0,171.6,2453,3794.538818359375,3146.574951171875,1.2477128238544164E7,1712457.0,3265699.0,2318461.0,6665495.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4687.0,2.1,30.67,58.48,41.52,44.76,99.11,1,130.9,28.2,LANDSAT_7,2000-07-10,963215224351,36717.32435185185,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20000711,33.0,3506.0,3475.0,143.3,2353,3814.560791015625,3284.466064453125,1.2477128238544164E7,1763050.0,1846867.0,1.0040079E7,362710.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4566.0,0.71,14.83,15.54,84.46,95.27,100.19,1,125.6,30.4,LANDSAT_5,2000-07-11,963300379230,36718.30994212963,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20000718,75.0,3490.0,3442.0,149.6,2298,3814.37158203125,3275.76513671875,1.2477128238544164E7,2268431.0,2433381.0,9392549.0,423725.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4161.0,1.3,19.18,20.58,79.42,94.78,100.27,1,126.8,31.3,LANDSAT_5,2000-07-18,963905556578,36725.314305555556,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20000719,70.0,3326.0,3322.0,56.0,1033,3435.89794921875,3258.766357421875,1.2477128238544164E7,2313352.0,2677903.0,4592104.0,4979648.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4289.0,4.31,31.82,36.83,63.17,58.27,97.65,1,132.2,29.5,LANDSAT_7,2000-07-19,963992446752,36726.31997685185,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_172030_20000726,13.0,3650.0,3647.0,81.3,868,3814.560791015625,3487.859375,1.2477128238544164E7,4206921.0,4830524.0,4325204.0,3093928.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4400.0,6.64,45.95,52.76,47.24,73.38,100.27,1,133.7,30.7,LANDSAT_7,2000-07-26,964597605088,36733.32413194444,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_171030_20000727,14.0,3406.0,3429.0,73.0,1861,3593.791015625,3281.810791015625,1.2477128238544164E7,3641856.0,3920797.0,7519913.0,808946.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,3911.0,2.27,31.83,34.27,65.73,91.69,100.27,1,128.9,32.8,LANDSAT_5,2000-07-27,964682789371,36734.310057870374,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20000804,81.0,3556.0,3552.0,134.4,518,3837.83349609375,3383.0029296875,1.2477128238544164E7,2010775.0,3902121.0,962782.0,7384753.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4519.0,20.31,41.33,80.21,19.79,38.99,59.17,1,136.1,32.5,LANDSAT_7,2000-08-04,965374830683,36742.31979166667,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_172030_20000811,34.0,3565.0,3564.0,42.4,387,3637.453125,3498.264404296875,1.2477128238544164E7,2793176.0,4329213.0,1318361.0,6602082.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4400.0,26.1,49.46,76.66,23.34,45.26,59.65,1,138.3,34.1,LANDSAT_7,2000-08-11,965979998314,36749.32405092593,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20000812,32.0,3555.0,3557.0,37.9,1322,3623.181396484375,3474.740966796875,1.2477128238544164E7,5794775.0,6322336.0,4324367.0,1602953.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4400.0,4.95,54.43,59.38,40.62,85.33,100.22,1,133.8,36.0,LANDSAT_5,2000-08-12,966065216366,36750.31037037037,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20000819,24.0,3595.0,3584.0,49.7,957,3694.7734375,3518.97998046875,1.2477128238544164E7,6288677.0,6794874.0,3808042.0,1646739.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4400.0,4.73,59.31,64.08,35.92,84.98,100.27,1,136.3,37.7,LANDSAT_5,2000-08-19,966670395400,36757.31475694444,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20000820,24.0,3651.0,3635.0,88.5,3295,3939.562255859375,3518.97998046875,1.2477128238544164E7,6435214.0,7037966.0,3339251.0,1872439.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4400.0,5.8,62.01,67.82,32.18,83.17,100.27,1,141.3,36.4,LANDSAT_7,2000-08-20,966757224760,36758.31972222222,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_171030_20000905,9.0,3448.0,3431.0,88.0,2318,3679.78076171875,3295.5146484375,1.2477128238544164E7,2990840.0,3638606.0,4757930.0,3853120.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4421.0,3.93,35.62,43.33,56.67,67.3,100.27,1,146.8,41.0,LANDSAT_7,2000-09-05,968139609118,36774.31954861111,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_172030_20000912,3.0,3503.0,3497.0,37.5,963,3614.69189453125,3447.640869140625,1.2477128238544164E7,4065011.0,4619297.0,4994544.0,2635814.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,3718.0,5.63,42.28,48.05,51.95,77.05,98.47,1,149.1,43.2,LANDSAT_7,2000-09-12,968744772910,36781.323749999996,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_172030_20000920,5.0,3502.0,3479.0,88.0,1677,3679.78076171875,3350.65771484375,1.2477128238544164E7,2691071.0,3000540.0,8658270.0,590846.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4467.0,2.65,23.08,25.74,74.26,93.44,100.27,1,147.7,47.0,LANDSAT_5,2000-09-20,969435228308,36789.31513888889,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20001007,59.0,3172.0,3177.0,23.3,417,3225.198486328125,3131.3583984375,1.2477128238544164E7,867746.0,967294.0,1.0738048E7,544313.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4401.0,0.85,7.41,8.26,91.74,93.81,99.6,1,156.1,51.7,LANDSAT_7,2000-10-07,970904386199,36806.31928240741,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_172030_20001014,26.0,3575.0,3600.0,70.9,628,3679.78076171875,3440.366455078125,1.2477128238544164E7,671126.0,677600.0,9080348.0,2491707.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4780.0,0.07,6.88,6.94,93.06,78.21,82.97,1,157.7,54.1,LANDSAT_7,2000-10-14,971509541874,36813.3233912037,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_171030_20001015,5.0,3571.0,3595.0,72.2,756,3680.91943359375,3403.12939453125,1.2477128238544164E7,674319.0,702793.0,1.0929061E7,617802.0,COP-30m,943036,12.477128238544164,G042998E43049N,Caneri,4271.6665,2755.925,4400.0,0.24,5.8,6.04,93.96,93.23,100.27,1,154.5,55.2,LANDSAT_5,2000-10-15,971594876074,36814.311064814814,"{""type"":""MultiPoint"",""coordinates"":[]}"
