system:index,CLOUD_COVER,SLA_MP-mean,SLA_MP-median,SLA_MP-stdDev,SLA_MP-totalCount,SLA_MP-totalMax,SLA_MP-totalMin,area_glacier,area_ice,area_noSnow,area_snow,area_unknown,dem_info,glacier_anlys_id,glacier_area_km2,glacier_glims_id,glacier_name,glacier_zmax_m,glacier_zmin_m,otsu,percent_DCAF,percent_IEAF,percent_NSCAF,percent_SCAF,percent_classified,percent_data,scene_count,solar_azimuth_angle,solar_zenith_angle,spacecraft,time_date-string,time_millis,time_xlsx,.geo
2_1_1_1_1_1_1_2_LT05_171030_20000609,83.0,3326.0,3328.0,29.4,585,3374.075927734380,3246.78466796875,3.27674318550688E+07,1243515.0,1780197.0,1.7150753E+07,1.2845824E+07,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4400.0,2.83,6.57,9.4,90.6,57.77,60.31,1,126.4,28.9,LANDSAT_5,2000-06-09,960535535993,36686.309432870400,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_172030_20000616,3.0,3085.0,3076.0,29.7,720,3168.36083984375,3034.453125,3.27674318550688E+07,3933227.0,5883955.0,2.4058338E+07,1834481.0,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4920.0,6.51,13.14,19.65,80.35,91.38,100.28,1,125.4,28.8,LANDSAT_5,2000-06-16,961140715847,36693.31383101850,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_171030_20000617,3.0,2869.0,2875.0,37.7,259,2939.590087890630,2791.024169921880,3.27674318550688E+07,3300053.0,9619151.0,5880813.0,1.6276811E+07,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4799.0,14.84,21.29,62.06,37.94,47.3,100.28,1,131.2,26.6,LANDSAT_7,2000-06-17,961227673490,36694.320289351900,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20000703,66.0,2912.0,2927.0,93.9,635,3094.54833984375,2731.871337890630,3.27674318550688E+07,3851740.0,1.0190274E+07,6872432.0,1.4714069E+07,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4413.0,19.7,22.57,59.72,40.28,52.07,91.58,1,130.4,27.4,LANDSAT_7,2000-07-03,962610060313,36710.320138888900,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_172030_20000710,9.0,3098.0,3092.0,20.4,603,3136.763427734380,3061.177978515630,3.27674318550688E+07,3355205.0,8257392.0,1.0877812E+07,1.2641571E+07,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4162.0,20.56,17.53,43.15,56.85,58.4,100.28,1,130.9,28.2,LANDSAT_7,2000-07-10,963215224351,36717.32435185190,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20000711,33.0,3092.0,3088.0,21.9,760,3168.36083984375,3054.2490234375,3.27674318550688E+07,2831751.0,6776543.0,2.3005204E+07,1995027.0,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4043.0,13.24,9.51,22.75,77.25,90.89,97.02,1,125.6,30.4,LANDSAT_5,2000-07-11,963300379230,36718.30994212960,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20000718,75.0,3276.0,3279.0,74.2,1160,3402.00634765625,3083.626708984380,3.27674318550688E+07,3295949.0,5275078.0,4777169.0,2.1724527E+07,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4025.0,19.69,32.79,52.48,47.52,30.68,36.44,1,126.8,31.3,LANDSAT_5,2000-07-18,963905556578,36725.314305555600,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20000719,70.0,3227.0,3257.0,109.6,1486,3402.00634765625,3082.81298828125,3.27674318550688E+07,3027041.0,8782251.0,8560692.0,1.4433832E+07,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,3905.0,31.7,17.45,50.64,49.36,52.93,80.72,1,132.2,29.5,LANDSAT_7,2000-07-19,963992446752,36726.31997685190,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_172030_20000726,13.0,3250.0,3241.0,100.2,1714,3462.05419921875,3119.20849609375,3.27674318550688E+07,7575826.0,1.2551505E+07,1.2379649E+07,6845621.0,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4400.0,19.56,30.39,50.34,49.66,76.09,100.28,1,133.7,30.7,LANDSAT_7,2000-07-26,964597605088,36733.32413194440,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_171030_20000727,14.0,3221.0,3208.0,80.7,1473,3406.8583984375,3117.999267578130,3.27674318550688E+07,6784741.0,1.1780137E+07,1.6321308E+07,3675330.0,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4400.0,17.76,24.14,41.92,58.08,85.76,100.28,1,128.9,32.8,LANDSAT_5,2000-07-27,964682789371,36734.310057870400,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20000804,81.0,2891.0,2891.0,27.4,728,2975.263916015630,2837.966552734380,3.27674318550688E+07,5477599.0,1.1471645E+07,4308255.0,1.5996875E+07,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4400.0,36.87,34.71,72.7,27.3,48.16,63.66,1,136.1,32.5,LANDSAT_7,2000-08-04,965374830683,36742.31979166670,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_172030_20000811,34.0,3244.0,3240.0,225.1,356,3566.8681640625,2831.543212890630,3.27674318550688E+07,1881858.0,8039573.0,802062.0,2.293514E+07,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4400.0,69.64,21.28,90.93,9.07,26.98,32.16,1,138.3,34.1,LANDSAT_7,2000-08-11,965979998314,36749.32405092590,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20000812,32.0,3305.0,3303.0,55.4,2238,3476.944091796880,3207.55810546875,3.27674318550688E+07,1.0685247E+07,1.6318548E+07,1.2840961E+07,2617267.0,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4400.0,19.3,36.64,55.96,44.04,88.99,99.5,1,133.8,36.0,LANDSAT_5,2000-08-12,966065216366,36750.31037037040,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20000819,24.0,3398.0,3402.0,131.6,2804,3791.66748046875,3177.361572265630,3.27674318550688E+07,1.2483593E+07,1.8302018E+07,1.0604101E+07,2870655.0,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4400.0,20.09,43.19,63.32,36.68,88.22,99.83,1,136.3,37.7,LANDSAT_5,2000-08-19,966670395400,36757.31475694440,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20000820,24.0,3447.0,3458.0,119.4,3092,3750.9453125,3192.734619140630,3.27674318550688E+07,1.2435026E+07,1.8477999E+07,9646606.0,3652169.0,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4400.0,21.42,44.21,65.7,34.3,85.83,99.7,1,141.3,36.4,LANDSAT_7,2000-08-20,966757224760,36758.31972222220,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_171030_20000905,9.0,3225.0,3219.0,77.7,1070,3402.515869140630,3128.228515625,3.27674318550688E+07,5902917.0,1.1785291E+07,1.1254919E+07,8736564.0,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4231.0,21.43,25.62,51.15,48.85,70.31,100.28,1,146.8,41.0,LANDSAT_7,2000-09-05,968139609118,36774.31954861110,"{""type"":""MultiPoint"",""coordinates"":[]}"
