system:index,CLOUD_COVER,SLA_MP-mean,SLA_MP-median,SLA_MP-stdDev,SLA_MP-totalCount,SLA_MP-totalMax,SLA_MP-totalMin,area_glacier,area_ice,area_noSnow,area_snow,area_unknown,dem_info,glacier_anlys_id,glacier_area_km2,glacier_glims_id,glacier_name,glacier_zmax_m,glacier_zmin_m,otsu,percent_DCAF,percent_IEAF,percent_NSCAF,percent_SCAF,percent_classified,percent_data,scene_count,solar_azimuth_angle,solar_zenith_angle,spacecraft,time_date-string,time_millis,time_xlsx,.geo
2_1_1_1_1_1_1_1_2_LE07_172030_20000523,36.0,4521.0,4520.0,11.8,19,4530.33984375,4496.3349609375,1.29451411524464E+07,942729.0,3461549.0,4465277.0,4758424.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4400.0,10.04,11.89,43.67,56.33,61.23,95.79,1,136.4,28.3,LANDSAT_7,2000-05-23,959068052076,36669.32467592590,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20000524,24.0,4512.0,4571.0,275.6,1542,4868.3369140625,3897.90625,1.29451411524464E+07,2961794.0,3180427.0,8660098.0,844724.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,5174.0,1.76,25.01,26.86,73.14,91.47,98.24,1,129.9,30.2,LANDSAT_5,2000-05-24,959153114807,36670.30918981480,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_172030_20000616,3.0,3241.0,3225.0,82.1,2019,3436.62841796875,3094.328857421880,1.29451411524464E+07,638543.0,905178.0,1.1300073E+07,479999.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4400.0,2.18,5.23,7.42,92.58,94.28,99.08,1,125.4,28.8,LANDSAT_5,2000-06-16,961140715847,36693.31383101850,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_171030_20000617,3.0,4353.0,3653.0,778.0,1167,5467.8056640625,3578.755615234380,1.29451411524464E+07,3908861.0,5845085.0,2195054.0,4645111.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,5065.0,8.5,48.62,72.7,27.3,62.11,99.08,1,131.2,26.6,LANDSAT_7,2000-06-17,961227673490,36694.320289351900,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_172030_20000624,43.0,3616.0,3614.0,220.4,1483,4004.7197265625,3264.17138671875,1.29451411524464E+07,1869354.0,5087713.0,2049331.0,5548205.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4916.0,30.58,26.19,71.29,28.71,55.13,70.66,1,130.5,26.8,LANDSAT_7,2000-06-24,961832838697,36701.32451388890,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20000703,66.0,3899.0,3885.0,101.1,537,4118.310546875,3739.272705078130,1.29451411524464E+07,3363010.0,5006914.0,3791438.0,3886898.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4674.0,7.38,38.22,56.91,43.09,67.97,96.09,1,130.4,27.4,LANDSAT_7,2000-07-03,962610060313,36710.320138888900,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_172030_20000710,9.0,3733.0,3718.0,91.0,1808,4185.92529296875,3574.136474609380,1.29451411524464E+07,3539290.0,5550472.0,3302101.0,3832676.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4545.0,8.08,39.98,62.7,37.3,68.39,99.08,1,130.9,28.2,LANDSAT_7,2000-07-10,963215224351,36717.32435185190,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20000711,33.0,3835.0,3793.0,149.0,1936,4339.974609375,3652.720947265630,1.29451411524464E+07,4220059.0,4977595.0,7062428.0,645227.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4556.0,6.26,35.05,41.34,58.66,93.01,98.94,1,125.6,30.4,LANDSAT_5,2000-07-11,963300379230,36718.30994212960,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20000718,75.0,3887.0,3882.0,123.8,2152,4244.19580078125,3629.077392578130,1.29451411524464E+07,2747012.0,3421305.0,6874131.0,2389815.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4149.0,6.51,26.68,33.23,66.77,79.53,86.24,1,126.8,31.3,LANDSAT_5,2000-07-18,963905556578,36725.314305555600,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20000719,70.0,3864.0,3858.0,87.1,1617,4179.2685546875,3699.67529296875,1.29451411524464E+07,3464003.0,5375615.0,3676199.0,3633435.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4022.0,19.44,38.27,59.39,40.61,69.92,82.66,1,132.2,29.5,LANDSAT_7,2000-07-19,963992446752,36726.31997685190,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_172030_20000726,13.0,3948.0,3958.0,114.0,2243,4370.02099609375,3710.985107421880,1.29451411524464E+07,3990266.0,5368714.0,5238577.0,2077959.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,3888.0,12.14,37.62,50.61,49.39,81.94,99.08,1,133.7,30.7,LANDSAT_7,2000-07-26,964597605088,36733.32413194440,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_171030_20000727,14.0,4150.0,4169.0,96.6,616,4318.216796875,3980.651611328130,1.29451411524464E+07,2214681.0,3077067.0,5063223.0,4544960.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4406.0,10.59,27.21,37.8,62.2,62.88,99.08,1,128.9,32.8,LANDSAT_5,2000-07-27,964682789371,36734.310057870400,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20000804,81.0,4794.0,4866.0,381.1,1716,5437.16552734375,4050.456787109380,1.29451411524464E+07,986837.0,1609944.0,2762569.0,8312737.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4673.0,13.8,22.57,36.82,63.18,33.78,42.53,1,136.1,32.5,LANDSAT_7,2000-08-04,965374830683,36742.31979166670,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20000812,32.0,4123.0,4115.0,66.9,344,4370.24951171875,4004.206787109380,1.29451411524464E+07,5928772.0,6950325.0,4764906.0,970019.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4400.0,8.71,50.61,59.33,40.67,90.5,99.08,1,133.8,36.0,LANDSAT_5,2000-08-12,966065216366,36750.31037037040,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20000819,24.0,4086.0,4038.0,145.9,1604,4463.064453125,3832.509765625,1.29451411524464E+07,3482150.0,4740849.0,6819505.0,1124895.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,3712.0,10.88,30.12,41.01,58.99,89.3,98.01,1,136.3,37.7,LANDSAT_5,2000-08-19,966670395400,36757.31475694440,"{""type"":""MultiPoint"",""coordinates"":[]}"
