system:index,CLOUD_COVER,SLA_MP-mean,SLA_MP-median,SLA_MP-stdDev,SLA_MP-totalCount,SLA_MP-totalMax,SLA_MP-totalMin,area_glacier,area_ice,area_noSnow,area_snow,area_unknown,dem_info,glacier_anlys_id,glacier_area_km2,glacier_glims_id,glacier_name,glacier_zmax_m,glacier_zmin_m,otsu,percent_DCAF,percent_IEAF,percent_NSCAF,percent_SCAF,percent_classified,percent_data,scene_count,solar_azimuth_angle,solar_zenith_angle,spacecraft,time_date-string,time_millis,time_xlsx,.geo
2_1_1_1_1_1_1_1_2_LE07_171030_20000719,70.0,3352.0,3345.0,81.8,541,3511.883544921875,3252.093505859375,1.0888957064017018E7,756892.0,1721873.0,2159434.0,6710196.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4026.0,23.56,19.5,44.36,55.64,35.64,57.66,1,132.2,29.5,LANDSAT_7,2000-07-19,963992446752,36726.31997685185,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_172030_20000726,13.0,3277.0,3272.0,23.0,1301,3362.146728515625,3239.741943359375,1.0888957064017018E7,4536297.0,5033939.0,2947948.0,2609615.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4400.0,6.22,56.83,63.07,36.93,73.3,99.22,1,133.7,30.7,LANDSAT_7,2000-07-26,964597605088,36733.32413194444,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_171030_20000727,14.0,3258.0,3266.0,45.2,1826,3365.64306640625,3148.637939453125,1.0888957064017018E7,3041824.0,3397686.0,6286601.0,907216.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4400.0,3.66,31.41,35.08,64.92,88.94,99.22,1,128.9,32.8,LANDSAT_5,2000-07-27,964682789371,36734.310057870374,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20000804,81.0,3313.0,3284.0,57.2,1166,3469.51220703125,3241.0048828125,1.0888957064017018E7,1368379.0,2684732.0,1540984.0,6365786.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4273.0,28.06,32.38,63.53,36.47,38.81,62.9,1,136.1,32.5,LANDSAT_7,2000-08-04,965374830683,36742.31979166667,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20000812,32.0,3366.0,3337.0,93.6,2942,3636.8046875,3256.9453125,1.0888957064017018E7,3869029.0,4335075.0,4921566.0,1334861.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4400.0,5.02,41.8,46.83,53.17,85.01,99.22,1,133.8,36.0,LANDSAT_5,2000-08-12,966065216366,36750.31037037037,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20000819,24.0,3317.0,3317.0,24.5,3271,3382.0029296875,3264.275146484375,1.0888957064017018E7,4241267.0,4702135.0,3802423.0,2086945.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4400.0,5.42,49.87,55.29,44.71,78.1,98.93,1,136.3,37.7,LANDSAT_5,2000-08-19,966670395400,36757.31475694444,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20000820,24.0,3319.0,3317.0,29.8,2850,3403.581787109375,3266.093994140625,1.0888957064017018E7,5020605.0,5557664.0,3766496.0,1267343.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4400.0,5.75,53.85,59.6,40.4,85.63,99.22,1,141.3,36.4,LANDSAT_7,2000-08-20,966757224760,36758.31972222222,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_171030_20000905,9.0,3301.0,3261.0,105.2,1526,3586.48486328125,3154.26611328125,1.0888957064017018E7,1510098.0,1978950.0,5410159.0,3202394.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,3789.0,5.86,20.44,26.78,73.22,67.86,99.22,1,146.8,41.0,LANDSAT_7,2000-09-05,968139609118,36774.31954861111,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_172030_20000912,3.0,3337.0,3315.0,77.3,1483,3629.275146484375,3274.067626953125,1.0888957064017018E7,4096790.0,4613039.0,4296527.0,1681936.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4400.0,5.79,45.98,51.78,48.22,81.82,99.22,1,149.1,43.2,LANDSAT_7,2000-09-12,968744772910,36781.323749999996,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_172030_20000920,5.0,3293.0,3265.0,96.7,2457,3642.4306640625,3167.4453125,1.0888957064017018E7,1691244.0,2116699.0,6881583.0,1593220.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,3720.0,4.73,18.8,23.52,76.48,82.64,99.22,1,147.7,47.0,LANDSAT_5,2000-09-20,969435228308,36789.31513888889,"{""type"":""MultiPoint"",""coordinates"":[]}"
