glims_ID,sensor,date,meanNIR,meanSensorZenith,clearPixelPercentage,totalPixelCount,clearPixelCount,SCAF
G042506E43356N,Terra,2000-02-28,0.7661747482516491,28.213434363901964,75.54945054945054,364,275,67.22319985634763
G042506E43356N,Terra,2000-03-03,0.8030496087753554,54.90236351808219,71.42857142857143,364,260,75.08053272881833
G042506E43356N,Terra,2000-03-08,0.7927738321615331,36.433753346059774,85.98901098901099,364,313,71.90372656286529
G042506E43356N,Terra,2000-03-09,0.7583608777538227,32.25830366760166,86.26373626373626,364,314,65.09800115418918
G042506E43356N,Terra,2000-03-24,0.8356600197815427,35.86317393112707,75.0,364,273,72.79672057502246
G042506E43356N,Terra,2000-03-25,0.7788206388760338,32.98606076764754,89.83516483516483,364,327,71.43675371323171
G042506E43356N,Terra,2000-03-26,0.8060011286055885,49.23758891720954,92.3076923076923,364,336,74.54953440835794
G042506E43356N,Terra,2000-03-31,0.8265466908797414,27.082888969466868,84.89010989010988,364,309,69.74730985008733
G042506E43356N,Terra,2000-04-02,0.8000307570607503,42.89721287873117,86.53846153846155,364,315,78.75917885795185
G042506E43356N,Terra,2000-04-17,0.7377811096113248,40.619537790480635,92.58241758241759,364,337,72.72780039850994
G042506E43356N,Terra,2000-04-18,0.7882436391616591,43.003621103373106,87.63736263736264,364,319,80.41702505609572
G042506E43356N,Terra,2000-05-04,0.8489498402717909,42.804697708149035,86.23595505617978,356,307,75.25880475456746
G042506E43356N,Terra,2000-05-09,0.8604355740452533,17.487227382767916,82.62711864406779,236,195,76.25959750628896
G042506E43356N,Terra,2000-05-21,0.7477921083855306,24.072010088837217,77.74725274725274,364,283,82.64356139826708
G042506E43356N,Terra,2000-06-07,0.6925312229256914,54.43715539582141,87.43016759776536,358,313,87.2028293135436
G042506E43356N,Terra,2000-06-12,0.7241325318761387,35.644941503940636,73.07692307692307,364,266,74.7497377423033
G042506E43356N,Terra,2000-06-13,0.6374939084859551,33.14064708077856,90.98360655737704,366,333,84.18758803192628
G042506E43356N,Terra,2000-06-16,0.6132203254491561,58.91665671291618,87.91208791208791,364,320,81.25892396453865
G042506E43356N,Terra,2000-06-17,0.5965042159271573,6.948434950462322,73.35164835164835,364,267,84.85854978978284
G042506E43356N,Terra,2000-06-22,0.7389786815786324,24.43422739343266,70.6043956043956,364,257,82.87019860608918
G042506E43356N,Terra,2000-06-25,0.5954821488794603,56.705968411061534,78.57142857142857,364,286,80.28423197195112
G042506E43356N,Terra,2000-06-28,0.615284897986134,35.49144752418231,81.04395604395604,364,295,81.97386439919443
G042506E43356N,Terra,2000-07-03,0.5252940213503551,6.552616058954649,77.47252747252747,364,282,81.62411542048385
G042506E43356N,Terra,2000-07-09,0.5837164729269444,54.20401367218752,87.91208791208791,364,320,77.40386923335411
G042506E43356N,Terra,2000-07-11,0.4198737761293012,56.830971237215536,86.53846153846155,364,315,76.67198483166851
G042506E43356N,Terra,2000-07-12,0.4802663245579125,17.06039747459126,74.72527472527473,364,272,79.33476164970538
G042506E43356N,Terra,2000-07-14,0.46644174989291415,35.35933590708891,95.05494505494505,364,346,81.7598882582476
G042506E43356N,Terra,2000-07-15,0.4268137883872423,33.39269092537881,76.0989010989011,364,277,78.92593344155843
G042506E43356N,Terra,2000-07-16,0.4396963457053376,48.96395650921965,79.67032967032966,364,290,76.16744038826754
G042506E43356N,Terra,2000-07-17,0.4092213720043924,14.984090778205578,82.41758241758241,364,300,79.46917052485828
G042506E43356N,Terra,2000-07-22,0.341521430981164,40.59011048663184,75.27472527472527,364,274,69.17729807151258
G042506E43356N,Terra,2000-07-25,0.3988675950932634,54.52678436976764,84.61538461538461,364,308,60.83415474424613
G042506E43356N,Terra,2000-07-26,0.33826324845746064,3.7658586709609985,85.98901098901099,364,313,75.67827322028062
G042506E43356N,Terra,2000-07-28,0.3308101738456725,17.946776691159982,77.47252747252747,364,282,71.34017367680589
G042506E43356N,Terra,2000-07-29,0.29565726241743956,46.57009736901036,92.3076923076923,364,336,73.35801244476511
G042506E43356N,Terra,2000-07-30,0.32239502170408024,36.19704256294865,85.98901098901099,364,313,72.66549311874174
G042506E43356N,Terra,2000-07-31,0.3016228772617175,32.58074354517055,80.76923076923077,364,294,71.87617909428488
G042506E43356N,Terra,2000-08-01,0.32507224944436486,49.683063444495225,81.86813186813187,364,298,61.554955347418854
G042506E43356N,Terra,2000-08-05,0.33443696472363704,51.87225892790512,90.19073569482289,367,331,63.1933428742902
G042506E43356N,Terra,2000-08-20,0.3390092252604167,6.34120820757837,82.14285714285714,364,299,63.45638359329865
G042506E43356N,Terra,2000-08-23,0.3336495576405875,41.09857849776563,87.36263736263736,364,318,67.51129868987955
G042506E43356N,Terra,2000-09-04,0.5654375560933204,58.577900220759815,90.65934065934066,364,330,72.46069647145758
G042506E43356N,Terra,2000-09-05,0.4779859930791973,5.763979758337158,76.37362637362637,364,278,80.4665613212356
G042506E43356N,Terra,2000-09-06,0.39513396282624197,52.783243251890276,82.41758241758241,364,300,75.05107092094299
G042506E43356N,Terra,2000-09-07,0.43563365311056024,26.260699499824042,70.05494505494505,364,255,64.64567117138627
G042506E43356N,Terra,2000-09-09,0.6625697769739513,42.344274744846174,99.72527472527473,364,363,75.13613127711669
G042506E43356N,Terra,2000-09-11,0.534659768543616,54.00382725265823,90.38461538461539,364,329,73.66884336320956
G042506E43356N,Terra,2000-09-12,0.4505864278928154,5.200469354890313,93.68131868131869,364,341,75.97106033424603
G042506E43356N,Terra,2000-09-18,0.5468473143071622,48.721526763146805,79.94505494505495,364,291,68.111355115158
G042506E43356N,Terra,2000-09-19,0.5024052696412131,15.656223831411904,82.96703296703298,364,302,80.07253676305254
G042506E43356N,Terra,2000-09-28,0.793387677441422,4.569788838290662,87.36263736263736,364,318,76.06183292282428
G042506E43356N,Terra,2000-10-02,0.7785585880570578,35.57873537598521,100.0,364,364,77.87067309744337
G042506E43356N,Terra,2000-10-03,0.7335625640067279,33.21981048769826,85.71428571428571,364,312,79.71816377171213
G042506E43356N,Terra,2000-10-04,0.7675099939338788,49.217288385039375,98.35164835164835,364,358,82.21374772746947
G042506E43356N,Terra,2000-10-05,0.7126022923202333,14.684206063967078,86.53846153846155,364,315,83.67702824069451
G042506E43356N,Terra,2000-10-06,0.7525945556158872,58.933124233472356,80.76923076923077,364,294,78.75456541030314
G042506E43356N,Terra,2000-10-07,0.6919308272699151,6.883962374822689,79.12087912087912,364,288,85.46208703245524
G042506E43356N,Terra,2000-10-14,0.7688680416531076,4.273210084571325,82.6923076923077,364,301,77.85760704365596
G042506E43356N,Terra,2000-10-15,0.7105713730799398,56.76800132242677,83.51648351648352,364,304,70.040599300501
G042506E43356N,Terra,2000-10-17,0.6821290113547662,46.93670950334349,72.8021978021978,364,265,70.4450277220715
G042506E43356N,Terra,2000-10-19,0.6992320183374084,33.241678202352766,86.81318681318682,364,316,71.96055120237773
G042506E43356N,Terra,2000-10-25,0.7023261131869845,27.179263331911308,82.21024258760107,371,305,81.41644798732486
G042506E43356N,Terra,2000-10-26,0.7260642834071612,40.487015764324404,92.89617486338798,366,340,71.65866392967112
G042506E43356N,Terra,2000-11-01,0.7015671607388676,17.96576322525599,100.0,371,371,82.25125563425627
G042506E43356N,Terra,2000-11-03,0.7192922458273511,35.97093003412965,95.4177897574124,371,354,76.93577041339255
G042506E43356N,Terra,2000-11-05,0.7235626721129352,49.31564387798646,95.4177897574124,371,354,80.0440629594396
G042506E43356N,Terra,2000-11-06,0.6609805767271962,14.477938886518766,91.37466307277629,371,339,83.16176973009905
G042506E43356N,Terra,2000-11-08,0.6576369311882241,7.062461497440275,90.83557951482479,371,337,84.40831086575085
G042506E43356N,Terra,2000-11-09,0.6289855405405407,52.11179308873732,96.49595687331536,371,358,78.85001708233683
G042506E43356N,Terra,2000-11-10,0.6612031292066893,27.25049360068251,93.80053908355795,371,348,84.64826184711177
G042506E43356N,Terra,2000-11-11,0.4614709716449353,40.51209545648468,74.39353099730458,371,276,70.7824059520067
G042506E43356N,Terra,2000-11-13,0.6435766817370611,24.47458799061432,89.75741239892183,371,333,73.76023416801984
G042506E43356N,Terra,2000-11-15,0.6504418874153846,4.0543574018771285,96.22641509433963,371,357,79.30128971643319
G042506E43356N,Terra,2000-11-16,0.5981826504918597,56.698399424061236,100.0,371,371,72.63482234369664
G042506E43356N,Terra,2000-11-17,0.6465201276315644,17.51605364761093,95.68733153638814,371,355,81.35133747057561
G042506E43356N,Terra,2000-11-18,0.5910863154732329,46.8457854095564,92.18328840970351,371,342,75.94307302623105
G042506E43356N,Terra,2000-11-19,0.6510584957984201,35.72275245307162,89.21832884097036,371,331,81.66803082415429
G042506E43356N,Terra,2000-11-20,0.5974065093286155,33.11627623720145,85.44474393530997,371,317,80.69721218378936
G042506E43356N,Terra,2000-11-21,0.6770276439288408,49.23064377133091,93.53099730458221,371,347,81.88373207826729
G042506E43356N,Terra,2000-11-25,0.5946842641940742,52.1243804394197,82.47978436657682,371,306,64.41020565800909
G042506E43356N,Terra,2000-11-28,0.5806616498091337,43.239519304607526,76.81940700808624,371,285,75.00670317220545
G042506E43356N,Terra,2000-11-29,0.5558129464552797,24.16759097696249,88.67924528301887,371,329,81.09552429085274
G042506E43356N,Terra,2000-11-30,0.6787401407430652,54.70646384385676,88.94878706199461,371,330,79.46250268297918
G042506E43356N,Terra,2000-12-01,0.6033754478349854,3.423637546666667,92.24598930481284,374,345,76.14680408799586
G042506E43356N,Terra,2000-12-03,0.6179889330217129,18.29471935999999,88.23529411764706,374,330,82.48354397618945
G042506E43356N,Terra,2000-12-04,0.5702777594061881,46.39123573333343,89.57219251336899,374,335,78.46837657903723
G042506E43356N,Terra,2000-12-05,0.6376310509744528,36.49669343999993,80.4812834224599,374,301,83.33138409941093
G042506E43356N,Terra,2000-12-06,0.5656187006014243,32.36792245333333,91.97860962566845,374,344,80.74109518496266
G042506E43356N,Terra,2000-12-07,0.6502883233236948,49.73195551999994,85.8288770053476,374,321,80.53175210405509
G042506E43356N,Terra,2000-12-09,0.7341027014910071,59.277608959999974,83.68983957219251,374,313,60.845626589645214
G042506E43356N,Terra,2000-12-10,0.5860515953788223,7.656841920000002,91.44385026737967,374,342,79.29411000995366
G042506E43356N,Terra,2000-12-11,0.5489368274136105,51.927050986666586,88.23529411764706,374,330,73.26147054889195
G042506E43356N,Terra,2000-12-14,0.6830259612221049,43.30534176000012,93.85026737967914,374,351,67.70354379515241
G042506E43356N,Terra,2000-12-17,0.4986174132090221,3.8154736000000025,72.45989304812835,374,271,52.267300155688
G042506E43356N,Terra,2000-12-25,0.7280574567071602,58.971223893333274,78.07486631016043,374,292,63.7840444740093
G042506E43356N,Terra,2000-12-30,0.6242453514666667,43.01296501333331,100.0,374,374,79.02987367702288
G042506E43356N,Terra,2001-01-01,0.7787253562013727,54.4850284799999,100.0,374,374,62.39006486855581
G042506E43356N,Terra,2001-01-04,0.6470844732295216,17.56851349333334,99.19786096256684,374,371,81.54924889040625
