glims_ID,sensor,date,meanNIR,meanSensorZenith,clearPixelPercentage,totalPixelCount,clearPixelCount,SCAF
G042950E43105N,Terra,2000-05-04,0.8242372148039105,40.605719344942706,98.69281045751634,153,151,73.96998734406073
G042950E43105N,Terra,2000-05-12,0.7851371830192229,35.78619236668769,76.04790419161677,167,127,81.03302240806256
G042950E43105N,Terra,2000-05-20,0.8002964532744669,41.303964856085834,77.14285714285715,175,135,74.78375286041192
G042950E43105N,Terra,2000-05-21,0.6945881059898265,27.203962374808253,86.85714285714286,175,152,82.63166470534988
G042950E43105N,Terra,2000-05-22,0.6613875298126058,53.21966254624196,85.71428571428571,175,150,85.75781493405333
G042950E43105N,Terra,2000-06-07,0.6204435995144946,52.89905418208071,80.57142857142857,175,141,85.77072773352641
G042950E43105N,Terra,2000-06-12,0.6864316120500584,33.05982946855542,70.28571428571428,175,123,73.92602095360276
G042950E43105N,Terra,2000-06-15,0.6160165005288635,18.136809076964724,70.28571428571428,175,123,86.08322102425872
G042950E43105N,Terra,2000-06-16,0.5541655780505677,57.620898899214964,98.28571428571429,175,172,84.43642706325161
G042950E43105N,Terra,2000-06-21,0.806018077019726,40.83042563269721,75.30864197530865,162,122,72.50372612948301
G042950E43105N,Terra,2000-06-25,0.6430055067818096,58.17085333393489,94.28571428571428,175,165,79.12815262912983
G042950E43105N,Terra,2000-06-26,0.6164884295219799,13.957996481097176,81.71428571428572,175,143,86.3949557042126
G042950E43105N,Terra,2000-07-05,0.47593197181380037,23.78387936479289,74.28571428571429,175,130,75.25372974133302
G042950E43105N,Terra,2000-07-09,0.6127703005166937,52.65243616349352,97.71428571428571,175,171,74.8286834427425
G042950E43105N,Terra,2000-07-12,0.458495819397993,13.67723901470721,85.14285714285714,175,149,79.73040662794021
G042950E43105N,Terra,2000-07-13,0.4309261035811987,49.001263872597626,72.0,175,126,79.08784524877854
G042950E43105N,Terra,2000-07-14,0.4708884417576466,32.76990819272762,100.0,175,175,77.74742361236665
G042950E43105N,Terra,2000-07-15,0.40015812507545595,36.09942795272037,74.85714285714286,175,131,79.278737100235
G042950E43105N,Terra,2000-07-16,0.4603154425697013,47.12993571235226,100.0,175,175,71.94223467727356
G042950E43105N,Terra,2000-07-17,0.4236237692051559,18.41822114950825,94.85714285714286,175,166,79.50538607766812
G042950E43105N,Terra,2000-07-18,0.4661853931518538,57.50406568618612,95.42857142857143,175,167,1.0426367461430575
G042950E43105N,Terra,2000-07-20,0.3985014443724655,53.950458810791226,94.28571428571428,175,165,34.73160368830228
G042950E43105N,Terra,2000-07-29,0.36597645676931695,48.57678855003154,88.57142857142857,175,155,74.4348242505507
G042950E43105N,Terra,2000-08-02,0.35178764722145417,17.245156546061516,82.28571428571428,175,144,73.69990680335503
G042950E43105N,Terra,2000-08-05,0.3291220652273212,53.614958498736954,74.01129943502825,177,131,61.87201735357916
G042950E43105N,Terra,2000-08-19,0.32316186749598497,57.49951118830633,88.0,175,154,38.686612269567824
G042950E43105N,Terra,2000-08-20,0.2837526021991768,2.7209776233871685,93.71428571428572,175,164,64.9958416199602
G042950E43105N,Terra,2000-08-23,0.28125819179962236,43.40064693674998,92.0,175,161,54.894755877034335
G042950E43105N,Terra,2000-09-02,0.5661014202390602,46.83696314174863,86.28571428571429,175,151,67.51591032363041
G042950E43105N,Terra,2000-09-05,0.40462624841010864,2.138765677163221,81.14285714285714,175,142,77.01759023894253
G042950E43105N,Terra,2000-09-09,0.48227521876196916,40.113055129477544,76.57142857142857,175,134,74.39258222533238
G042950E43105N,Terra,2000-09-11,0.3668876096238173,52.45238022196154,78.28571428571428,175,137,61.01687894791343
G042950E43105N,Terra,2000-09-12,0.33282633216256885,8.818773346566818,89.71428571428571,175,157,73.03134825226559
G042950E43105N,Terra,2000-09-19,0.41476350805857565,19.065610845438957,76.57142857142857,175,134,77.73787908054857
G042950E43105N,Terra,2000-09-20,0.3808196156394968,57.316328611386915,74.85714285714286,175,131,63.88168692219797
G042950E43105N,Terra,2000-10-03,0.6159276178414782,35.92977014346299,73.14285714285714,175,128,80.76436712657463
G042950E43105N,Terra,2000-10-05,0.5550764882441226,18.1173565370387,76.0,175,133,82.6440443213296
G042950E43105N,Terra,2000-10-06,0.5160477025976048,57.642662410899526,72.0,175,126,73.2874594388242
G042950E43105N,Terra,2000-10-14,0.6449502454162581,7.9008007759631775,72.0,175,126,76.8197782899791
G042950E43105N,Terra,2000-10-15,0.6079959680151786,58.24771970585572,100.0,175,175,71.30627372988609
G042950E43105N,Terra,2000-10-16,0.5149228355757873,13.906105973111972,78.85714285714286,175,138,78.32902480033624
G042950E43105N,Terra,2000-10-31,0.605256283898201,58.03709824553474,91.90751445086705,173,159,60.62400578452639
G042950E43105N,Terra,2001-05-07,0.7488915003045271,40.77402576017327,100.0,175,175,81.72175013559932
G042950E43105N,Terra,2001-05-08,0.5495951256642254,27.66654696381844,78.28571428571428,175,137,79.91632163870129
G042950E43105N,Terra,2001-05-25,0.8234411955114365,52.73792429847514,100.0,165,165,71.65123847405529
G042950E43105N,Terra,2001-05-26,0.7624465800354393,8.177503834701787,98.24561403508771,171,168,84.74977400108477
G042950E43105N,Terra,2001-06-11,0.6598222366288498,7.926245826942147,76.57142857142857,175,134,90.25601157114443
G042950E43105N,Terra,2001-06-13,0.619577910769571,13.979321257782198,80.57142857142857,175,141,88.33013921533176
G042950E43105N,Terra,2001-07-06,0.4860970367319246,3.462307137056753,93.14285714285714,175,163,84.41321641656117
G042950E43105N,Terra,2001-07-15,0.46231263306762593,13.787991969683294,88.0,175,154,78.90625564997285
G042950E43105N,Terra,2001-07-16,0.4052948612624695,49.05716051610574,80.57142857142857,175,141,79.3682878322184
G042950E43105N,Terra,2001-07-17,0.4513365005176754,32.78300392493006,76.57142857142857,175,134,71.49914019368269
G042950E43105N,Terra,2001-07-19,0.4541312796989588,47.10092213299647,82.28571428571428,175,144,72.55686132706565
G042950E43105N,Terra,2001-07-22,0.4024060733415739,2.693809663448524,82.28571428571428,175,144,76.32616163442412
G042950E43105N,Terra,2001-07-24,0.43528789597987344,23.57333528827933,88.57142857142857,175,155,76.34930392334115
G042950E43105N,Terra,2001-07-26,0.43902179010976816,40.33049309753675,81.14285714285714,175,142,66.52072173667887
G042950E43105N,Terra,2001-07-27,0.3853404620637879,28.276285527384253,93.14285714285714,175,163,78.27400108479475
G042950E43105N,Terra,2001-07-29,0.39139953372000424,8.505757691960667,99.42857142857143,175,174,77.85734948472243
G042950E43105N,Terra,2001-08-04,0.41871415444103266,46.8462431200938,99.42857142857143,175,174,43.27418188392693
G042950E43105N,Terra,2001-08-05,0.33995921878063107,19.059793377244436,92.0,175,161,74.28945941059482
G042950E43105N,Terra,2001-08-06,0.38047134124334564,57.26939704953534,100.0,175,175,55.778701862231046
G042950E43105N,Terra,2001-08-10,0.24653934312303608,43.54293219344944,74.28571428571429,175,130,64.54402626333682
G042950E43105N,Terra,2001-08-11,0.36512308316979086,40.12494473518004,100.0,175,175,65.6638944133068
G042950E43105N,Terra,2001-08-12,0.3157626003789585,28.487188938013183,100.0,175,175,73.44440426685951
G042950E43105N,Terra,2001-08-13,0.350140090679419,52.441702382026556,100.0,175,175,58.33592478756101
G042950E43105N,Terra,2001-08-14,0.3169857434263839,8.758023775151134,80.57142857142857,175,141,61.40146447297054
G042950E43105N,Terra,2001-08-16,0.31473185558673816,13.086114995939731,94.85714285714286,175,166,72.01789911408423
G042950E43105N,Terra,2001-08-17,0.2788374764547805,49.41481029504641,90.28571428571428,175,158,65.49529922256372
G042950E43105N,Terra,2001-08-27,0.5599326312896614,40.25027181268609,90.85714285714286,175,159,68.84903272464291
G042950E43105N,Terra,2001-08-29,0.3155529441656609,52.559743074979615,70.85714285714285,175,124,48.77300668956787
G042950E43105N,Terra,2001-09-01,0.7093136977183777,13.429763601912839,84.57142857142857,175,148,73.31070330862411
G042950E43105N,Terra,2001-09-02,0.4744682447495016,49.22788595145715,76.57142857142857,175,134,70.86367745434822
G042950E43105N,Terra,2001-09-03,0.4941345669633166,32.65661824415766,83.42857142857143,175,146,72.26020701552616
G042950E43105N,Terra,2001-09-06,0.5004070432458695,18.609912253000083,92.57142857142857,175,162,79.31802567347674
G042950E43105N,Terra,2001-09-10,0.631449304098712,23.988361003338426,100.0,175,175,75.13053697342248
G042950E43105N,Terra,2001-09-11,0.4821086996438902,43.02159861950737,81.14285714285714,175,142,79.33437929005686
G042950E43105N,Terra,2001-09-12,0.47120378958765696,40.79330100153388,100.0,175,175,72.42451636232141
G042950E43105N,Terra,2001-09-15,0.5239674568016369,7.746485834160428,87.42857142857143,175,153,76.7722834930392
G042950E43105N,Terra,2001-09-18,0.39554429942719604,48.93264346296126,86.28571428571429,175,151,77.8768757909962
G042950E43105N,Terra,2001-09-22,0.4157457214102308,18.362680682125777,90.85714285714286,175,159,69.09130356174289
G042950E43105N,Terra,2001-09-24,0.4772179762038389,3.032659252909863,80.0,175,140,72.47523051889351
G042950E43105N,Terra,2001-10-01,0.7278898467252807,7.725048948840571,97.12643678160919,174,169,76.6478586624734
G042950E43105N,Terra,2001-10-02,0.6547786248308922,58.20159049896242,95.42857142857143,175,167,74.48212184303432
G042950E43105N,Terra,2001-10-05,0.5579730638543409,33.010766714788396,70.28571428571428,175,123,79.49222563731692
